time,avg,max,med,min,q25,q75,std,num_peaks,peak_prominence,peak_distance,exercise,pace,sensor_type
2024-12-11 07:36:04,"0   -0.310881
Name: avg, dtype: float64","0    0.149847
Name: max, dtype: float64","0   -0.324471
Name: med, dtype: float64","0   -0.629138
Name: min, dtype: float64","0   -0.474978
Name: q25, dtype: float64","0   -0.161247
Name: q75, dtype: float64","0    0.188192
Name: std, dtype: float64","0    50.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    83.0
Name: peak_distance, dtype: float64",exercise 4,correct,accelerometer
2024-12-11 07:36:12,"0   -0.419551
Name: avg, dtype: float64","0   -0.105954
Name: max, dtype: float64","0   -0.440312
Name: med, dtype: float64","0   -0.657486
Name: min, dtype: float64","0   -0.523747
Name: q25, dtype: float64","0   -0.331072
Name: q75, dtype: float64","0    0.140386
Name: std, dtype: float64","0    50.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    83.0
Name: peak_distance, dtype: float64",exercise 4,correct,accelerometer
2024-12-11 07:36:16,"0   -0.155351
Name: avg, dtype: float64","0    0.550334
Name: max, dtype: float64","0   -0.233249
Name: med, dtype: float64","0   -0.552213
Name: min, dtype: float64","0   -0.383187
Name: q25, dtype: float64","0   -0.014897
Name: q75, dtype: float64","0    0.296276
Name: std, dtype: float64","0    50.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    83.0
Name: peak_distance, dtype: float64",exercise 4,correct,accelerometer
2024-12-11 07:36:20,"0   -0.397822
Name: avg, dtype: float64","0   -0.082286
Name: max, dtype: float64","0   -0.419119
Name: med, dtype: float64","0   -0.65986
Name: min, dtype: float64","0   -0.505131
Name: q25, dtype: float64","0   -0.28404
Name: q75, dtype: float64","0    0.135406
Name: std, dtype: float64","0    50.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    83.0
Name: peak_distance, dtype: float64",exercise 4,correct,accelerometer
2024-12-11 07:36:24,"0   -0.300034
Name: avg, dtype: float64","0    0.255927
Name: max, dtype: float64","0   -0.32288
Name: med, dtype: float64","0   -0.538544
Name: min, dtype: float64","0   -0.434525
Name: q25, dtype: float64","0   -0.18942
Name: q75, dtype: float64","0    0.178204
Name: std, dtype: float64","0    50.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    83.0
Name: peak_distance, dtype: float64",exercise 4,correct,accelerometer
2024-12-11 07:35:50,"0    1.728544
Name: avg, dtype: float64","0    5.439959
Name: max, dtype: float64","0    1.505962
Name: med, dtype: float64","0   -0.326927
Name: min, dtype: float64","0    0.740593
Name: q25, dtype: float64","0    2.445106
Name: q75, dtype: float64","0    1.291863
Name: std, dtype: float64","0    37.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    113.0
Name: peak_distance, dtype: float64",exercise 4,correct,gyroscope
2024-12-11 07:36:00,"0   -0.205745
Name: avg, dtype: float64","0    0.202834
Name: max, dtype: float64","0   -0.231897
Name: med, dtype: float64","0   -0.60757
Name: min, dtype: float64","0   -0.429803
Name: q25, dtype: float64","0    0.018035
Name: q75, dtype: float64","0    0.249037
Name: std, dtype: float64","0    37.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    113.0
Name: peak_distance, dtype: float64",exercise 4,correct,gyroscope
2024-12-11 07:36:04,"0   -0.32217
Name: avg, dtype: float64","0    0.099259
Name: max, dtype: float64","0   -0.3672
Name: med, dtype: float64","0   -0.658224
Name: min, dtype: float64","0   -0.454093
Name: q25, dtype: float64","0   -0.15709
Name: q75, dtype: float64","0    0.204773
Name: std, dtype: float64","0    37.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    113.0
Name: peak_distance, dtype: float64",exercise 4,correct,gyroscope
2024-12-11 07:36:12,"0   -0.389963
Name: avg, dtype: float64","0   -0.052075
Name: max, dtype: float64","0   -0.392904
Name: med, dtype: float64","0   -0.705483
Name: min, dtype: float64","0   -0.558872
Name: q25, dtype: float64","0   -0.25632
Name: q75, dtype: float64","0    0.184904
Name: std, dtype: float64","0    37.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    113.0
Name: peak_distance, dtype: float64",exercise 4,correct,gyroscope
2024-12-11 07:36:16,"0   -0.385495
Name: avg, dtype: float64","0   -0.041892
Name: max, dtype: float64","0   -0.371829
Name: med, dtype: float64","0   -0.737162
Name: min, dtype: float64","0   -0.512052
Name: q25, dtype: float64","0   -0.251678
Name: q75, dtype: float64","0    0.184995
Name: std, dtype: float64","0    37.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    113.0
Name: peak_distance, dtype: float64",exercise 4,correct,gyroscope
2024-12-11 07:36:20,"0   -0.373864
Name: avg, dtype: float64","0    0.041822
Name: max, dtype: float64","0   -0.384794
Name: med, dtype: float64","0   -0.693816
Name: min, dtype: float64","0   -0.513243
Name: q25, dtype: float64","0   -0.244329
Name: q75, dtype: float64","0    0.192967
Name: std, dtype: float64","0    37.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    113.0
Name: peak_distance, dtype: float64",exercise 4,correct,gyroscope
2024-12-11 07:36:24,"0   -0.202809
Name: avg, dtype: float64","0    0.197108
Name: max, dtype: float64","0   -0.217375
Name: med, dtype: float64","0   -0.609817
Name: min, dtype: float64","0   -0.386852
Name: q25, dtype: float64","0   -0.029259
Name: q75, dtype: float64","0    0.214933
Name: std, dtype: float64","0    37.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    113.0
Name: peak_distance, dtype: float64",exercise 4,correct,gyroscope
2024-12-09 13:46:34,"0   -0.055223
Name: avg, dtype: float64","0    0.713072
Name: max, dtype: float64","0   -0.085443
Name: med, dtype: float64","0   -0.390716
Name: min, dtype: float64","0   -0.211429
Name: q25, dtype: float64","0    0.044866
Name: q75, dtype: float64","0    0.224993
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:36,"0   -0.090454
Name: avg, dtype: float64","0    0.163137
Name: max, dtype: float64","0   -0.046634
Name: med, dtype: float64","0   -0.45154
Name: min, dtype: float64","0   -0.261017
Name: q25, dtype: float64","0    0.063836
Name: q75, dtype: float64","0    0.178545
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:38,"0   -0.082984
Name: avg, dtype: float64","0    0.290592
Name: max, dtype: float64","0   -0.09551
Name: med, dtype: float64","0   -0.402482
Name: min, dtype: float64","0   -0.201848
Name: q25, dtype: float64","0    0.024306
Name: q75, dtype: float64","0    0.154226
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:40,"0   -0.135578
Name: avg, dtype: float64","0    0.248824
Name: max, dtype: float64","0   -0.187007
Name: med, dtype: float64","0   -0.411947
Name: min, dtype: float64","0   -0.289369
Name: q25, dtype: float64","0    0.016317
Name: q75, dtype: float64","0    0.196057
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:42,"0   -0.141418
Name: avg, dtype: float64","0    0.105471
Name: max, dtype: float64","0   -0.149108
Name: med, dtype: float64","0   -0.42117
Name: min, dtype: float64","0   -0.250138
Name: q25, dtype: float64","0   -0.029357
Name: q75, dtype: float64","0    0.135464
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:44,"0    0.13196
Name: avg, dtype: float64","0    0.77622
Name: max, dtype: float64","0    0.131175
Name: med, dtype: float64","0   -0.332442
Name: min, dtype: float64","0   -0.006032
Name: q25, dtype: float64","0    0.29216
Name: q75, dtype: float64","0    0.229261
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:46,"0   -0.05517
Name: avg, dtype: float64","0    0.541253
Name: max, dtype: float64","0   -0.099463
Name: med, dtype: float64","0   -0.331364
Name: min, dtype: float64","0   -0.209913
Name: q25, dtype: float64","0    0.006462
Name: q75, dtype: float64","0    0.211948
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:48,"0    0.032363
Name: avg, dtype: float64","0    0.535361
Name: max, dtype: float64","0    0.00471
Name: med, dtype: float64","0   -0.42091
Name: min, dtype: float64","0   -0.098603
Name: q25, dtype: float64","0    0.183088
Name: q75, dtype: float64","0    0.200624
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:50,"0    0.078961
Name: avg, dtype: float64","0    0.482387
Name: max, dtype: float64","0    0.046456
Name: med, dtype: float64","0   -0.242789
Name: min, dtype: float64","0   -0.084884
Name: q25, dtype: float64","0    0.212858
Name: q75, dtype: float64","0    0.19307
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:52,"0   -0.02568
Name: avg, dtype: float64","0    0.383905
Name: max, dtype: float64","0   -0.05029
Name: med, dtype: float64","0   -0.370499
Name: min, dtype: float64","0   -0.149231
Name: q25, dtype: float64","0    0.049511
Name: q75, dtype: float64","0    0.175671
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:54,"0    0.090737
Name: avg, dtype: float64","0    0.390224
Name: max, dtype: float64","0    0.108732
Name: med, dtype: float64","0   -0.200916
Name: min, dtype: float64","0    0.011644
Name: q25, dtype: float64","0    0.152059
Name: q75, dtype: float64","0    0.119605
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:56,"0    0.147565
Name: avg, dtype: float64","0    0.868329
Name: max, dtype: float64","0    0.15168
Name: med, dtype: float64","0   -0.184483
Name: min, dtype: float64","0   -0.057301
Name: q25, dtype: float64","0    0.258429
Name: q75, dtype: float64","0    0.236639
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:58,"0    0.004269
Name: avg, dtype: float64","0    0.755811
Name: max, dtype: float64","0   -0.032622
Name: med, dtype: float64","0   -0.293439
Name: min, dtype: float64","0   -0.124236
Name: q25, dtype: float64","0    0.083988
Name: q75, dtype: float64","0    0.209428
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:47:00,"0    0.043228
Name: avg, dtype: float64","0    0.863965
Name: max, dtype: float64","0    0.015035
Name: med, dtype: float64","0   -0.262393
Name: min, dtype: float64","0   -0.095317
Name: q25, dtype: float64","0    0.097482
Name: q75, dtype: float64","0    0.218716
Name: std, dtype: float64","0    88.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    34.517241
Name: peak_distance, dtype: float64",exercise 4,incorrect,accelerometer
2024-12-09 13:46:36,"0   -0.054157
Name: avg, dtype: float64","0    0.664251
Name: max, dtype: float64","0   -0.11607
Name: med, dtype: float64","0   -0.720122
Name: min, dtype: float64","0   -0.416668
Name: q25, dtype: float64","0    0.421491
Name: q75, dtype: float64","0    0.424913
Name: std, dtype: float64","0    46.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    65.733333
Name: peak_distance, dtype: float64",exercise 4,incorrect,gyroscope
2024-12-09 13:46:40,"0   -0.137938
Name: avg, dtype: float64","0    0.551666
Name: max, dtype: float64","0   -0.12029
Name: med, dtype: float64","0   -0.793977
Name: min, dtype: float64","0   -0.446954
Name: q25, dtype: float64","0    0.139823
Name: q75, dtype: float64","0    0.371461
Name: std, dtype: float64","0    46.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    65.733333
Name: peak_distance, dtype: float64",exercise 4,incorrect,gyroscope
2024-12-09 13:46:44,"0    0.100649
Name: avg, dtype: float64","0    0.791602
Name: max, dtype: float64","0    0.057202
Name: med, dtype: float64","0   -0.796214
Name: min, dtype: float64","0   -0.134612
Name: q25, dtype: float64","0    0.509222
Name: q75, dtype: float64","0    0.432846
Name: std, dtype: float64","0    46.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    65.733333
Name: peak_distance, dtype: float64",exercise 4,incorrect,gyroscope
2024-12-09 13:46:48,"0    0.052628
Name: avg, dtype: float64","0    0.654282
Name: max, dtype: float64","0    0.100833
Name: med, dtype: float64","0   -0.692723
Name: min, dtype: float64","0   -0.253679
Name: q25, dtype: float64","0    0.36357
Name: q75, dtype: float64","0    0.388362
Name: std, dtype: float64","0    46.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    65.733333
Name: peak_distance, dtype: float64",exercise 4,incorrect,gyroscope
2024-12-09 13:46:52,"0   -0.139156
Name: avg, dtype: float64","0    0.372391
Name: max, dtype: float64","0   -0.075436
Name: med, dtype: float64","0   -0.750393
Name: min, dtype: float64","0   -0.465978
Name: q25, dtype: float64","0    0.188926
Name: q75, dtype: float64","0    0.354001
Name: std, dtype: float64","0    46.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    65.733333
Name: peak_distance, dtype: float64",exercise 4,incorrect,gyroscope
2024-12-09 13:46:56,"0    0.146426
Name: avg, dtype: float64","0    1.164974
Name: max, dtype: float64","0    0.213919
Name: med, dtype: float64","0   -0.765871
Name: min, dtype: float64","0   -0.249958
Name: q25, dtype: float64","0    0.473581
Name: q75, dtype: float64","0    0.508364
Name: std, dtype: float64","0    46.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    65.733333
Name: peak_distance, dtype: float64",exercise 4,incorrect,gyroscope
2024-12-09 13:47:00,"0    0.069204
Name: avg, dtype: float64","0    0.601873
Name: max, dtype: float64","0    0.200337
Name: med, dtype: float64","0   -0.732081
Name: min, dtype: float64","0   -0.177311
Name: q25, dtype: float64","0    0.334933
Name: q75, dtype: float64","0    0.346702
Name: std, dtype: float64","0    46.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    65.733333
Name: peak_distance, dtype: float64",exercise 4,incorrect,gyroscope
